0,1,2,3,4,5,Clusters
3.6746065062076387,1.1703937459678442,5.393437009633234,1.9894035825141927,3.6200001921951674,1.6698610241889982,1
3.7106108801231423,1.2243830417291506,5.407085310535137,2.0446857657306854,3.6356518461338725,1.7019406986933792,1
2.855607149093026,2.2034669954398423,4.531869026999896,1.5714567752872874,2.901175885201883,1.639767310294338,3
3.1523381283486995,3.439026502097296,4.017056240016625,2.2123972796058107,2.5189124734277044,2.872324565040726,3
2.3622419961904937,4.145939676406684,3.072479292124282,2.161670857265063,1.9111672160562956,3.1544591109295284,4
3.276117000944133,2.9211226811332853,4.891902222630927,2.7326735914205837,3.563892651188354,2.045240713034064,5
5.889697737759396,2.8407612164368823,7.72248377836414,4.293026175237641,6.039669069329377,4.02603900549203,1
4.523860071934564,1.4328756662959703,6.422201994338191,3.1519167080419224,4.765236807032214,2.203697074528832,1
2.1512826881224134,4.928821987334058,2.1470890493524117,2.7074751036226066,1.592446540645818,3.700840917881687,4
1.5753895247963037,4.788578829997705,1.6607828932374087,2.7385008063756855,1.3105426531350295,3.208811607842922,4
1.271725829878193,4.05731452838049,2.7918789625440885,2.421410306461154,2.0627390009017397,2.264063779030651,0
3.6857733203753043,1.969731715054696,5.569223369656511,2.621136700852802,4.044253208619829,1.773867444201479,5
2.5647132690016443,5.804413056511891,1.430173904078378,3.5634874843014352,1.902509418783644,4.43133539923323,2
2.773356231419401,2.3997539429726333,4.579194621305186,2.1217639210690753,3.155760670024348,1.2632453330949993,5
2.6727786024466407,2.20631798292504,4.4948367073746835,1.9609404134990078,3.00871683999306,0.8338843650629585,5
2.7685269250976337,1.9108716934549352,4.411169415680012,1.3236248837505937,2.6753376301585488,1.2304565544607409,5
3.0540944913222035,2.2773258723133014,4.565331944342127,1.836999792475716,2.941312741117492,1.7921817280791328,5
1.29887338472238,4.941197447251316,1.947215024561292,3.0808589734791334,1.9860009559773202,3.1052426115711533,0
3.0619694240177493,2.655871774456501,4.72443912175775,2.4614104306038445,3.350510790175741,1.6787420498351204,5
5.036509922364009,2.403937863038044,6.746768486814112,3.520234468599371,5.084916821838301,3.2336028960446654,1
2.0372984380680688,4.9433474968433915,2.11297959695195,3.0195762723245587,1.801342300647779,3.437119605249872,4
3.1091949390748077,3.065276257689242,4.978957540895769,2.646494354520594,3.7174541190353216,2.191943198997474,5
3.9168198845304536,1.1938279129670741,5.434676062530213,1.7784968036372177,3.532564241777611,2.2337765158134566,1
1.8468540196933527,4.880156899864636,1.9319255243255,2.9016658441241154,1.6141030514081298,3.353867220290733,4
2.055866985126952,4.77977637469849,1.7674058170314157,2.5694508124909223,0.9700577839674053,3.5147380601790417,4
3.206222953702403,2.023110066209642,4.498285036862066,1.270389238957341,2.6171096582644484,2.0452947906523646,3
1.5691259473421926,3.815274139406079,2.527019337790566,1.94201956087187,1.2509360604842348,2.3318235684077684,4
3.1938085994723995,6.736805591109078,1.343656432013414,4.465999988533346,2.655239278063369,5.270244049766369,2
2.737172858348555,5.065701528020645,2.471396437734367,3.117669062219278,1.9378364964485177,3.8989899900484506,4
1.1672808960909586,4.896864078237578,1.8558660375696547,3.0216905647422316,1.8762235388313608,3.0411337222056307,0
3.234482775617359,6.732052166742053,1.3229802975016982,4.483717602029486,2.636321516696193,5.269726227713099,2
2.330432365115151,4.8824611935101085,2.0201504368688976,2.780757160956395,1.3869225768663864,3.6618788055458693,4
0.5481872017441737,3.873930533614861,2.537457391729853,2.1224796859900144,1.6730176933877852,1.918334388078094,0
3.814548492319415,1.646848602094909,5.51204078187608,2.2561181891865045,3.8087235456444457,2.0525740114726316,1
1.491142804052063,4.765839117472361,1.5937576338053632,2.6938370309058017,1.2233118797144358,3.1743973455073826,4
1.9044120606909865,2.790686370706574,3.4058711639359918,1.1658566779590127,1.7537308538686025,1.4891394044181252,3
1.451635023835676,5.057101402681196,2.2395654940705723,3.186317854378484,2.2754178209102665,3.257805102784886,0
1.782733586499405,3.1257219661810316,3.634339474912849,1.9359084750635562,2.412352564667503,1.381543170334688,5
2.8775009091595707,5.8895282734394385,1.7318351978929623,3.7656928334665163,2.125262288626731,4.563404480905673,2
1.504656607817412,3.807311453717396,2.5300073514738757,1.9025624943010775,1.2372258447187072,2.3242954668414066,4
2.7285425491581274,2.016100958507904,4.4557454575078035,1.3169407884572268,2.7636452197995967,1.367289592465363,3
4.7278953615169,1.2566537761582086,6.4246016131554065,3.0010981685910325,4.637381372224298,2.5647406895518854,1
1.8565867122834883,4.890766192081372,1.959339438407826,2.912087476738223,1.6425565680720922,3.3447729781720303,4
2.3453119089997667,5.898598307655895,1.6230367065684665,3.792075463829171,2.3288911933669314,4.307645982095663,2
5.660581851001501,1.7964931505385329,7.40351984404673,3.884306546757908,5.6025563454453495,3.4326755137892535,1
4.8403857617319925,0.9778684143701566,6.404170238582138,2.7346081586735798,4.493957313594679,2.8362103835405055,1
2.5165540958638433,2.099736817962149,4.44326795082073,1.7735209079309195,2.938602369657505,0.41499515747432497,5
3.0737079336422175,2.0393583308390673,4.507178648377874,1.0290869578272326,2.6544280044412725,2.027396019895292,3
3.4443315268123995,6.9408243701303105,2.1497060147224056,4.686011176190018,3.1632047762431847,5.523040049676533,2
3.296206411312522,2.1577356552232505,4.559564761989657,1.4811487394997294,2.7204633428399667,2.1758094263075947,3
1.5849055630461606,4.864270440985764,1.9064913589304666,2.783340209785065,1.6050143643382617,3.303620497792745,0
2.332647342887332,5.016246023480339,2.340770276226636,2.857495441312226,1.8413423065514696,3.796165257280438,4
2.230641017451768,3.909768268318969,2.7559862876586765,1.9132589169868357,1.2668572272992735,2.882974583187037,4
1.2552475205273592,3.758791600568736,2.44851071375778,1.742455902047707,1.086356779547673,2.223067988507008,4
1.9307680262024847,2.964430863234585,3.5597106447389963,1.322104535552864,2.0458551596141805,1.7482628642606355,3
1.3324027217847478,3.909046118221368,2.669222853823562,1.8800768043606189,1.5645160271199055,2.44020909543505,0
2.76863517452798,2.3948942391358554,4.580232388073183,2.1165364914934215,3.1505997158564503,1.207909302824722,5
1.7412939507210083,4.970899202745405,2.1272942135620356,2.9048043268484065,1.908534578479784,3.4514697706695348,0
2.3554456730066056,2.862091179380324,3.52419098707125,0.8568069445228326,1.6806517899447266,2.168804266347613,3
2.465902684906244,4.065211807153894,2.9851144569309556,2.1929760988441007,1.693167477010226,3.06817155110577,4
1.6852477019796086,4.11845209644661,2.8858090939461842,2.6200362198099807,2.1563584165415057,2.382041466170639,0
1.603506570894999,5.017684018015228,2.1485129075196516,3.215423214264002,2.166272174154698,3.211141074392908,0
1.5050692135070927,4.757301711599354,1.5992649259920237,2.6940954431963005,1.1957561291836043,3.1710038172754045,4
5.977938332499998,2.6246925174990143,7.676260082530058,4.086499803064222,5.881898599539876,4.160411372218448,1
1.961362064098767,5.100671061100236,2.3431985680516476,3.3871874230618677,2.3454699124246674,3.3510674867673296,0
1.9966192549831283,5.760520933884599,1.0640325510622939,3.5835135682280486,1.9516316513839775,4.121220779764595,2
2.4378170079796986,4.113688637153094,3.030541110232946,2.197141571207841,1.829216402932646,3.1342813153830513,4
1.9883970536771611,3.134441159976168,3.625192146203699,2.072071577654317,2.4022363433563103,1.4577248783061345,5
2.1399856158462818,5.164204854453606,2.507399594566893,3.490860525639015,2.48146625277978,3.4495617988884697,0
2.7357116869525733,2.233387870552477,4.505409324895489,2.0284467788607454,3.024071765062265,0.9175175977567372,5
3.0418182226653463,3.3090886620662054,3.905928899118121,2.034219284844749,2.3435059076334848,2.754822422658797,3
1.705900422827272,5.88274258152467,1.469637714323221,3.823669399968612,2.4514954490477074,4.016304030845614,2
2.543813296825722,3.5279493373274358,4.043736623347659,2.1862685103193473,2.8215415106308246,2.5681084103561633,3
4.62046079015026,2.0826586093504464,6.603771456153351,3.3552726691560038,5.018363881193326,2.6270355156835294,1
2.309699981380959,5.827967497494238,1.3866588679428749,3.7418189781692437,2.1337536427253334,4.220574417875691,2
0.8084515084832673,4.875340358964592,1.801054215309309,2.9291425734272267,1.8350349947642053,2.9881846463818658,0
3.664867687622176,0.9956821965783422,5.351622103510038,1.9457616973901857,3.5618168993749437,1.5806561066559173,1
2.2312098458657093,4.612222249544175,3.575767528832442,3.1129891359831108,3.0408707211257715,3.103249528936695,0
2.4137901777232877,5.928734648160921,1.7892980375818939,3.8357552468815888,2.4152881266331607,4.3393340922305965,2
1.9799736940329904,3.335622567200684,3.8055411289952747,2.165247390108913,2.6876427185274916,1.8115543320596894,5
2.8948591107475106,5.944001694200278,1.930575101516239,3.8024361177050707,2.2856372236971074,4.62095278602865,2
2.7380216028750146,1.9589353184811444,4.433803712850141,1.3021346997767271,2.7188744528859625,1.298816460371505,5
2.0438658162601513,3.8439987316637048,2.6400140785832082,1.717054024092102,1.0589669984859613,2.7907586111756117,4
3.714530726685886,1.1935400283079822,5.39371553320263,2.0415098172187895,3.626481465350253,1.71423062592156,1
0.9841945576057729,3.897496475547745,2.5725958803316704,2.2401019633480543,1.7115746298476862,1.9857940911604752,0
1.278762852559609,4.742739643338511,1.5413947693037644,2.60484273093556,1.153103069570302,3.123564731103909,4
1.9969052526864233,3.8208223398825205,2.629420309342529,1.661110805741696,0.9904643003547313,2.7550772063844944,4
1.609624858976493,3.823773544004682,2.550857358331602,1.9710384476095557,1.2730440322509593,2.353833880045,4
4.110968032463528,2.059780380500926,5.694024380906883,2.2617243682626813,3.93336623749342,2.7500765745013385,1
2.7936137414221576,2.1276144464297095,4.491287762227104,1.4556959444975195,2.847254514968859,1.5451984348421708,3
4.3263535436872145,7.84215432238185,2.440729428033733,5.650094362437955,3.858838393685889,6.368228747514033,2
3.8567370753467864,7.857957917528694,2.3183350756808507,5.789752657324264,4.065224630433686,6.035348779865571,2
2.5820600109066163,2.2199839908811008,4.500487931603412,1.8798121202693308,3.031434424706623,0.8224268385230419,5
2.6369776837697825,3.006568140569769,3.632900220127249,1.4020233105233042,1.8937712123246193,2.384402105452587,3
1.3799146083740035,4.16200913124335,2.953934922827487,2.5167276182762834,2.2793505928838256,2.4420149644298372,0
3.6134479708772007,1.0820392461750212,5.368575027656826,1.8928927148048875,3.5981207762327645,1.6224010279631853,1
2.8693313920753134,2.0710539146056317,4.471571395594987,1.5274642199187585,2.7961473478900136,1.5092285047627987,5
4.643336346547629,1.0127529409594105,6.36941544223739,2.8786342472257878,4.577994927166293,2.453344678744626,1
1.8317087684587872,3.0829983060078985,3.584739809250408,1.947262374366477,2.336779282837272,1.3171727625955638,5
3.0533088834487994,6.169616952533475,2.5462014308102097,3.995025834232839,2.8617829545294304,4.86888726588254,2
2.5199963220728483,2.9288592416708306,3.5749383297377535,1.1887063588639257,1.7680519293508554,2.254405047338644,3
1.7300231375459987,3.1368324320494363,3.641459850784283,1.908745636499682,2.4331728179006005,1.4249194282327704,5
4.573737120324926,1.918186155994075,6.548470209961496,3.279835133946333,4.948058781749887,2.5183120612542984,1
